ID,"TITLE","CONTENT","DATE_","NEWS_URL"
1233,New leak shows exactly how big the Apple Watch Pro is,AppleInsider is supported by its audience and may earn commission as an Amazon Associate and affiliate partner on qualifying purchases. These affiliate partnerships do not influence our editorial con… [+1322 chars],"2022-09-13 20:00:41",https://appleinsider.com/articles/22/09/06/new-leak-shows-exactly-how-big-the-apple-watch-pro-is
1234,Apple Fitness+ loses two prominent trainers,AppleInsider is supported by its audience and may earn commission as an Amazon Associate and affiliate partner on qualifying purchases. These affiliate partnerships do not influence our editorial con… [+2041 chars],"2022-09-13 20:00:41",https://appleinsider.com/articles/22/09/06/apple-fitness-loses-two-prominent-trainers
1235,Apple Watch Pro shown off in new renders one day before release,AppleInsider is supported by its audience and may earn commission as an Amazon Associate and affiliate partner on qualifying purchases. These affiliate partnerships do not influence our editorial con… [+2614 chars],"2022-09-13 20:00:41",https://appleinsider.com/articles/22/09/06/apple-watch-pro-shown-off-in-new-renders-one-day-before-release
1236,Brazil stops iPhone sales until Apple includes an AC charger,AppleInsider is supported by its audience and may earn commission as an Amazon Associate and affiliate partner on qualifying purchases. These affiliate partnerships do not influence our editorial con… [+1784 chars],"2022-09-13 20:00:41",https://appleinsider.com/articles/22/09/06/brazil-stops-iphone-sales-until-apple-includes-an-ac-charger
1237,Apple Podcasts Connect email misfire may hint at event surprise,AppleInsider is supported by its audience and may earn commission as an Amazon Associate and affiliate partner on qualifying purchases. These affiliate partnerships do not influence our editorial con… [+1662 chars],"2022-09-13 20:00:41",https://appleinsider.com/articles/22/09/06/apple-podcasts-connect-email-misfire-may-hint-at-event-surprise
1238,YouTube TV adds 5.1 audio for Apple TV hardware,AppleInsider is supported by its audience and may earn commission as an Amazon Associate and affiliate partner on qualifying purchases. These affiliate partnerships do not influence our editorial con… [+1074 chars],"2022-09-13 20:00:41",https://appleinsider.com/articles/22/09/06/youtube-tv-adds-51-audio-for-apple-tv-hardware
1239,Deals: snag the iPad mini 6 for $399 ($100 off) before the Apple Event,AppleInsider is supported by its audience and may earn commission as an Amazon Associate and affiliate partner on qualifying purchases. These affiliate partnerships do not influence our editorial con… [+884 chars],"2022-09-13 20:00:41",https://appleinsider.com/articles/22/09/06/deals-snag-the-ipad-mini-6-for-399-100-off-before-the-apple-event
1240,"Tough economy will hit Apple Watch more than iPhone 14, analyst says",AppleInsider is supported by its audience and may earn commission as an Amazon Associate and affiliate partner on qualifying purchases. These affiliate partnerships do not influence our editorial con… [+3113 chars],"2022-09-13 20:00:41",https://appleinsider.com/articles/22/09/06/tough-economy-will-hit-apple-watch-more-than-iphone-14-analyst-says
1241,"Daily deals Sept 6: $115 Apple Magic Keyboard, $50 off Sony ZV-1 camera, $140 off Samsung M8, more!",AppleInsider is supported by its audience and may earn commission as an Amazon Associate and affiliate partner on qualifying purchases. These affiliate partnerships do not influence our editorial con… [+1922 chars],"2022-09-13 20:00:41",https://appleinsider.com/articles/22/09/06/daily-deals-sept-6-115-apple-magic-keyboard-50-off-sony-zv-1-camera-140-off-samsung-m8-more
1242,OWC buys trade-in company SellYourMac.com,AppleInsider is supported by its audience and may earn commission as an Amazon Associate and affiliate partner on qualifying purchases. These affiliate partnerships do not influence our editorial con… [+1385 chars],"2022-09-13 20:00:41",https://appleinsider.com/articles/22/09/06/owc-buys-trade-in-company-sellyourmaccom
1243,Parallels Desktop 18 increasing subscription costs in October,AppleInsider is supported by its audience and may earn commission as an Amazon Associate and affiliate partner on qualifying purchases. These affiliate partnerships do not influence our editorial con… [+3496 chars],"2022-09-13 20:00:41",https://appleinsider.com/articles/22/09/06/parallels-desktop-18-increasing-subscription-costs-in-october
1244,Apple's privacy features enabled its ad sales to rise as Meta's falls,AppleInsider is supported by its audience and may earn commission as an Amazon Associate and affiliate partner on qualifying purchases. These affiliate partnerships do not influence our editorial con… [+2935 chars],"2022-09-13 20:00:41",https://appleinsider.com/articles/22/09/06/apples-privacy-features-enabled-its-ad-sales-to-rise-to-half-of-metas
1245,Apple's A15 processor may be 'enhanced' for the iPhone 14,AppleInsider is supported by its audience and may earn commission as an Amazon Associate and affiliate partner on qualifying purchases. These affiliate partnerships do not influence our editorial con… [+1393 chars],"2022-09-13 20:00:41",https://appleinsider.com/articles/22/09/06/apples-a15-processor-may-be-enhanced-for-the-iphone-14
1246,EU opens California office to smooth discussions with big tech,AppleInsider is supported by its audience and may earn commission as an Amazon Associate and affiliate partner on qualifying purchases. These affiliate partnerships do not influence our editorial con… [+2128 chars],"2022-09-13 20:00:41",https://appleinsider.com/articles/22/09/06/eu-opens-california-office-to-smooth-discussions-with-big-tech
1247,Anker 30W Nano 3 USB-C charger is as colorful as the iPhone,AppleInsider is supported by its audience and may earn commission as an Amazon Associate and affiliate partner on qualifying purchases. These affiliate partnerships do not influence our editorial con… [+1550 chars],"2022-09-13 20:00:41",https://appleinsider.com/articles/22/09/06/anker-30w-nano-3-usb-c-charger-is-as-colorful-as-the-iphone
1248,Sonnet's xMac Studio and RackMac Studio rackmounts the Mac Studio,AppleInsider is supported by its audience and may earn commission as an Amazon Associate and affiliate partner on qualifying purchases. These affiliate partnerships do not influence our editorial con… [+3727 chars],"2022-09-13 20:00:41",https://appleinsider.com/articles/22/09/06/sonnets-xmac-studio-and-rackmac-studio-rackmounts-the-mac-studio
1249,Book Suggestions — The Innovator's Handbook by Hussain Almossawi,Our good friend Hussain Almossawi has launched his new book titled: 'The Innovator's Handbook'. A book that we can call a guide to unleash your creative mindset. To explain somehow what is the book i… [+2019 chars],"2022-09-13 20:00:41",https://abduzeedo.com/node/87457
1250,"Huawei Mate 50 Pro, características y precio de la bestia fotográfica con conexión por satélite","Puede que Huawei haya perdido algo de fuelle en Occidente, por culpa del bloqueo que aún sufre que le impide realizar negocios con empresas estadounidenses, pero en China sigue siendo una de las refe… [+5531 chars]","2022-09-13 20:00:41",https://www.elespanol.com/elandroidelibre/moviles-android/20220906/huawei-mate-pro-caracteristicas-fotografica-conexion-satelite/701179920_0.html
1251,Twitter shareholders approve Elon Musk's takeover deal - The Washington Post,"Twitter whistleblower Peiter Zatko testified on Sept. 16 that Twitter doesnt know what data it has so it cant properly protect it. (Video: The Washington Post)
Twitter shareholders voted Tuesday to … [+4609 chars]","2022-09-13 20:00:41",https://www.washingtonpost.com/technology/2022/09/13/twitter-whistleblower-peiter-zatko-testifies/
1252,"Germany, EU race to fix energy crisis - Reuters","BERLIN/FRANKFURT, Sept 13 (Reuters) - Germany will step up lending to energy firms at risk of being crushed by soaring gas prices, it said Tuesday, as Europe readied proposals to help households and … [+4090 chars]","2022-09-13 20:00:41",https://www.reuters.com/business/energy/germany-eu-race-shore-up-struggling-energy-firms-2022-09-13/
1253,"Warner Bros. Discovery CFO calls company's HBO Max and Discovery+ 'underpriced,' suggesting price hikes may be coming - CNBC","Streaming service subscriber growth may be slowing, but that doesn't mean prices won't keep rising.
HBO Max and Discovery+, Warner Bros. Discovery's two flagship streaming services, are ""fundamental… [+2251 chars]","2022-09-13 20:00:41",https://www.cnbc.com/2022/09/13/warner-bros-discovery-cfo-calls-companys-hbo-max-and-discovery-underpriced-suggesting-price-hikes-may-be-coming.html
1254,Cryptoverse: Ether snaps at bitcoin's heels in race for crypto crown - Reuters,"Sept 13 (Reuters) - For years, ether could barely dream of challenging its big brother bitcoin. Now, its ambitions may be becoming more realistic.
The second-biggest cryptocurrency is taking market … [+3824 chars]","2022-09-13 20:00:41",https://www.reuters.com/technology/cryptoverse-ether-snaps-bitcoins-heels-race-crypto-crown-2022-09-13/
1255,Bitcoin slumps 7% after inflation report causes investors to flee risky assets - CNBC,"Bitcoin fell Tuesday, following stocks lower after the August consumer price index report came in higher than expected.
The cryptocurrency shed 7.31% to $20,804.00 at 12:45 p.m. ET.
The declining p… [+1367 chars]","2022-09-13 20:00:41",https://www.cnbc.com/2022/09/13/bitcoin-slumps-7percent-reversing-gains-after-inflation-report-disappoints.html
1256,"2023 Ferrari Purosangue Debuts With Four Doors, Four Seats, And A V12 - Motor1 ","It took three-quarters of a century, but Ferrari has finally unveiled their first four-door. Dubbed Purosangue, the new model joins a lineup that includes everything from the stylish Roma and modern … [+6647 chars]","2022-09-13 20:00:41",https://www.motor1.com/news/609889/2023-ferrari-purosangue-revealed/
1257,No end in sight for Wall Street deals slump as JPMorgan says advisory revenue plunges 50% - CNBC,"The deal-making slowdown that has weighed on Wall Street this year shows no signs of letting up.
Investment banking revenue at JPMorgan Chase is headed for a 45% to 50% decline in the third quarter … [+2114 chars]","2022-09-13 20:00:41",https://www.cnbc.com/2022/09/13/wall-street-slump-leads-to-50percent-plunge-in-jpmorgan-advisory-revenue.html
1258,"Stocks making the biggest moves midday: Rent the Runway, Meta, Oatly, Adobe & more - CNBC","Check out the companies making headlines in midday trading Tuesday. 
Meta Shares of Meta slid almost 8% as the overall market fell Tuesday. The company's bet on Reels is facing hurdles Instagram use… [+2254 chars]","2022-09-13 20:00:41",https://www.cnbc.com/2022/09/13/stocks-making-the-biggest-moves-midday-meta-rent-the-runway-oatly-and-adobe.html
1259,Food prices are still soaring — here's what's getting more expensive - CNN,"Inflation may be slowing, but food prices are still through the roof. 
Food costs spiked 11.4% over the past year, the largest annual increase since May 1979, according to data released Tuesday by t… [+2683 chars]","2022-09-13 20:00:41",https://www.cnn.com/2022/09/13/business/grocery-prices-august/index.html
1260,White House urgently discussing contingency plans amid rail shutdown threat - CNN,"(CNN)The White House is urgently discussing contingency plans as the threat of a rail shut down looms, with agencies across the federal government working through how they could potentially use feder… [+4107 chars]","2022-09-13 20:00:41",https://www.cnn.com/2022/09/13/politics/possible-rail-strike-white-house-contingencies/index.html
1261,Twitter whistleblower reveals employees concerned China agent could collect user data - Reuters,"Sept 13 (Reuters) - The FBI informed Twitter Inc (TWTR.N) of at least one Chinese agent working at the company, U.S. Senator Chuck Grassley said during a Senate hearing on Tuesday where a whistleblow… [+5231 chars]","2022-09-13 20:00:41",https://www.reuters.com/legal/twitter-whistleblower-detail-dire-security-threats-ahead-musk-deal-vote-2022-09-13/
1262,"Starbucks projects long-term earnings, revenue growth in double-digits as it implements new strategy - CNBC",Outgoing Starbucks CEO Howard Schultz told investors on Tuesday that the coffee giant is projecting double-digit growth for revenue and earnings per share as it implements a plan to reinvent the busi… [+2302 chars],"2022-09-13 20:00:41",https://www.cnbc.com/2022/09/13/starbucks-projects-long-term-earnings-revenue-growth-in-double-digits-as-it-implements-new-strategy.html
1263,"Markets will retest June lows, says Veritas Financial's Greg Branch - CNBC Television",,"2022-09-13 20:00:41",https://www.youtube.com/watch?v=T1wS-AV3dV4
1264,Social Security COLA Is Expected to Hit a 40-Year High in 2023 - Barron's,"Social Security recipients are up for a big raise next year: benefits are projected to climb 8.7% in 2023, the biggest increase in more than 40 years.The annual cost-of-living adjustment, or COLA, is… [+2611 chars]","2022-09-13 20:00:41",https://www.barrons.com/articles/social-security-inflation-cost-of-living-cola-adjustment-2023-51663082542
1265,"From inflation to war, here are the 4 big factors impacting markets and the economy right now - CNBC","HUNTINGTON BEACH, Calif. There are four big trends impacting the economy and stock market right now, and uncertainty around each is creating challenges for investors, market experts and investment st… [+3678 chars]","2022-09-13 20:00:41",https://www.cnbc.com/2022/09/13/4-big-factors-impacting-markets-and-the-economy-right-now.html
1266,Boeing delivered 35 planes in August as new Dreamliners returned - CNBC,"Boeing's deliveries rose to 35 planes last month, helped in part by a resumption in handovers of new 787 Dreamliners to airlines.
Manufacturing flaws had paused deliveries of the wide-body Dreamline… [+869 chars]","2022-09-13 20:00:41",https://www.cnbc.com/2022/09/13/boeing-aircraft-deliveries-rose-to-35-in-august-as-dreamliners-returned.html
1267,Workers say this is the No. 1 reason they'll quit - CNBC,"It's rare for pandemic-era reports to show that workers and bosses are on the same page about anything, but at least one survey shows they can finally agree on one idea: People are craving meaningful… [+3890 chars]","2022-09-13 20:00:41",https://www.cnbc.com/2022/09/13/workers-say-this-is-the-no-1-reason-theyll-quit.html
1268,"Stock Market Today: Dow Plunges 700 Points, CPI Report Shows U.S. Inflation Slowed to 8.3% in August - The Wall Street Journal",,"2022-09-13 20:00:41",https://www.wsj.com/livecoverage/stock-market-news-today-09-13-2022
1269,Why Toyota – the world's largest automaker – isn't all-in on electric vehicles - CNBC,"Roughly two decades ago, Toyota Motor became the preferred carmaker of U.S. environmentalists and eco-conscious consumers with its Prius hybrid, an ""electrified"" vehicle that was among the cleanest a… [+8221 chars]","2022-09-13 20:00:41",https://www.cnbc.com/2022/09/13/why-toyota-the-worlds-largest-automaker-isnt-all-in-on-evs.html
1270,Peloton expands Bike rental program nationwide - CNBC,"Peloton will expand its rental program nationally, the company said Tuesday.
The announcement came a day after Peloton unveiled sweeping leadership changes, including the departure of co-founder, ex… [+1535 chars]","2022-09-13 20:00:41",https://www.cnbc.com/2022/09/13/peloton-expands-bike-rental-program-nationwide.html
1271,"Patreon lays off 17% of staff, affecting 80 employees","The creator subscription company Patreon is the latest company to be affected by a long line of tech layoffs.
CEO Jack Conte wrote in a letter to staff — cross-posted to Patreon’s blog — that 17% of… [+2973 chars]","2022-09-13 20:00:41",https://techcrunch.com/2022/09/13/patreon-lays-off-17-of-staff-affecting-80-employees/
1272,Why this consumer investor is switching VC firms after making partner last year,"Maria Salamanca, one of the few Latinx female investors at a partner level within the often homogenous world of venture capital, is shaking things up. The investor tells TechCrunch that she is leavin… [+10117 chars]","2022-09-13 20:00:41",https://techcrunch.com/2022/09/13/why-this-consumer-investor-is-switching-vc-firms-after-making-partner-last-year/
1273,"3 investors explain why earned wage access startups are set to cash more checks","It always feels good to get paid, so its no surprise that a payroll model like earned wage access (EWA), which lets employees withdraw their accrued wages at any time, has exploded in popularity.
Th… [+4645 chars]","2022-09-13 20:00:41",https://techcrunch.com/2022/09/13/3-investors-explain-why-earned-wage-access-startups-are-set-to-cash-more-checks/
1274,"Starbucks and DoorDash to launch delivery partnership in Atlanta, expand nationwide in 2023","Starbucks is adding a new delivery partner, as the coffee giant has entered into a partnership with DoorDash that will expand nationally in 2023, the companies confirmed to TechCrunch on Tuesday.
Th… [+1909 chars]","2022-09-13 20:00:41",https://techcrunch.com/2022/09/13/starbucks-and-doordash-to-launch-delivery-partnership-in-atlanta-expand-nationwide-in-2023/
1275,A terrifying AI-generated woman is lurking in the abyss of latent space,"There’s a ghost in the machine. Machine learning, that is.
We are all regularly amazed by AI’s capabilities in writing and creation, but who knew it had such a capacity for instilling horror? A chil… [+11262 chars]","2022-09-13 20:00:41",https://techcrunch.com/2022/09/13/loab-ai-generated-horror/
1276,Honda's EV motorcycle offensive includes one just for kids,"Honda plans to launch at least 10 all-electric motorcycles by 2025, including one for children, as demand for business-use bikes rises worldwide.
The world’s largest motorcycle manufacturer said Tue… [+1907 chars]","2022-09-13 20:00:41",https://techcrunch.com/2022/09/13/hondas-ev-motorcycle-offensive-includes-one-just-for-kids/
1277,Twitter shareholders approve Elon Musk's $44 billion buyout offer,"Elon Musk might have cold feet about his offer to buy Twitter, but the company’s shareholders are still here for it. The acquisition cleared one remaining hurdle Tuesday, with most shareholders votin… [+1391 chars]","2022-09-13 20:00:41",https://techcrunch.com/2022/09/13/twitter-shareholder-vote/
1278,Is earned wage access ushering in a new era of payroll management?,"Payroll is one area of business thats been ripe for innovation and disruption for a while now. On the surface, it may not look like something that really requires any major changes. After all, its wo… [+3053 chars]","2022-09-13 20:00:41",https://techcrunch.com/2022/09/13/is-earned-wage-access-ushering-in-a-new-era-of-payroll-management/
1279,High-end speaker manufacturer Devialet raises $50 million,French startup Devialet has raised a new $50 million (50 million) funding round from two existing investors Crédit Mutuel Equity and Bpifrances Large Venture fund and a new mysterious Asian investor.… [+2669 chars],"2022-09-13 20:00:41",https://techcrunch.com/2022/09/13/high-end-speaker-manufacturer-devialet-raises-50-million/
1280,"25+ iOS 16-ready apps featuring Lock Screen widgets you can try today","One of the major changes with today’s launch of iOS 16 is the ability for users’ to now personalize their Lock Screen with widgets, in addition to adding widgets to the Home Screen, which had rolled … [+12842 chars]","2022-09-13 20:00:41",https://techcrunch.com/2022/09/12/25-ios-16-ready-apps-featuring-lock-screen-widgets-you-can-try-today/
1281,"Paramount Considers Discontinuing Showtime Streaming Service, Merging With Paramount+","Paramount Global is considering discontinuing its Showtime streaming service and shifting its content into Paramount+, according to people familiar with the situation, a move that would streamline th… [+270 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/paramount-considers-discontinuing-showtime-streaming-service-merging-with-paramount-11663094840
1282,Honda Considers Listing for Electric-Motorcycle Business - WSJ - The Wall Street Journal,"TOKYOHonda Motor Co., the worlds top maker of motorcycles by market share, is considering a separate stock-market listing for its 
electric two-wheeler business, a move it says could help accelerate… [+266 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/honda-considers-listing-for-electric-motorcycle-business-11663081257
1283,Columbia University Falls to No. 18 From No. 2 in U.S. News College Rankings - The Wall Street Journal,"Columbia University fell to No. 18 in this years U.S. News &amp; World Report college rankings, down from No. 2 last year, after 
the school recently admitted to incorrectly reporting data for the l… [+246 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/columbia-university-falls-to-no-18-from-no-2-in-u-s-news-college-rankings-11663076946
1284,OPEC Reiterates Warning About Disconnected Oil Market,"The oil market is in a state of schizophrenia and increasingly disconnected from signs of robust crude demand, OPEC said Tuesday, reiterating earlier hints that it would act to support prices that ha… [+382 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/opec-reiterates-warning-about-disconnected-oil-market-11663075688
1285,Stock Futures Fall After Inflation Data is Higher Than Expected,"U.S. stock futures fell after fresh inflation data showed that price pressures are proving more persistent than investors anticipated, denting hopes that central bankers may ease their course of inte… [+258 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/global-stocks-markets-dow-update-09-13-2022-11663065625
1286,Fanatics’ Upstart Sports-Gambling Division Hires Marketing Chief,"Sports-merchandise retailer Fanatics Inc. has hired
Jason White
as chief marketing officer of Fanatics Betting and Gaming, its nascent online sports-gambling division.Fanatics, which is controlled … [+3735 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/fanatics-upstart-sports-gambling-division-hires-marketing-chief-11663063201
1287,Former Disney CEO Robert Iger to Join Venture Firm Thrive Capital,"Robert Iger, the former chief executive of Walt Disney is joining venture-capital firm Thrive Capital, where as a venture partner he will advise on day-to-day initiatives including mentoring startup … [+377 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/former-disney-ceo-robert-iger-to-join-venture-firm-thrive-capital-11663061402
1288,英国女王灵柩将在威斯敏斯特宫停放约四天供民众瞻仰 - Wall Street Journal,"(Queen Elizabeth II)
10,005,919,630
...","2022-09-13 20:00:41",https://cn.wsj.com/articles/英国女王灵柩将在威斯敏斯特宫停放约四天供民众瞻仰-11663026005
1289,"Members of New York Times, NBC News Digital Unions Defy Return-to-Office Plans","Some union members of the New York Times and NBC Newss digital properties vowed not to come to the office this week and instead work remotely, defying their respective employers back-to-the-office pl… [+172 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/members-of-new-york-times-nbc-news-digital-unions-defy-return-to-office-plans-11663021373
1290,New Cancer Drug Beats Chemo in Study...,"New Cancer Drug Beats Chemotherapy in StudyNew data from the first of a new type of cancer drug suggest its benefits and limitations, while leaving room for other candidates seeking to enter the lucr… [+748 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/new-cancer-drug-beats-chemotherapy-in-study-11662996694
1291,"Thousands of Minnesota Nurses Go on Strike Over Retention, Staffing, Pay","Roughly 15,000 Minnesota nurses went on strike Monday in protest of stalled contract negotiations and concerns over staffing and retention, wages and patient care.
The strike, which is expected to c… [+242 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/thousands-of-minnesota-nurses-go-on-strike-over-retention-staffing-pay-11663011195
1292,"iOS 16 Is Here. The iPhone Update Brings a Screen Makeover, Message Editing and More.","Sometimes I look at my two young sons on my iPhones lock screen and think to myself, Wow, how beautifulthat I could match the color of the clock to the exact color of their eyebrows.
When I tell you… [+243 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/ios-16-apple-release-features-iphone-11663000852
1293,American Tech Can't Catch a Break in India - The Wall Street Journal,"U.S. tech companies are rolling up their sleeves and bracing themselves for an onslaught of regulation in India that will change the way they do business in the South Asian nation.
On Saturday, Indi… [+474 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/american-tech-cant-catch-a-break-in-india-11662992038
1294,强势美元可能产生哪些意想不到的后果？ - Wall Street Journal,"19971998Long-Term Capital Management
...","2022-09-13 20:00:41",https://cn.wsj.com/articles/强势美元可能产生哪些意想不到的后果-11662960906
1295,拜登将参加下周一举行的英女王葬礼 - Wall Street Journal,"(Joe Biden)·(Jill Biden)(Queen Elizabeth II)
CNN
...","2022-09-13 20:00:41",https://cn.wsj.com/articles/美国总统拜登周六将飞赴英国-参加下周一举行的英女王国葬-11662953108
1296,How Much Can You Spend in Retirement? Answer These Questions First.,"As people prepare for retirement, much of their focus is on making sure they save as much as possible, or at least as much as they think theyll need. 
Too often, though, we forget that people dont j… [+377 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/how-much-can-you-spend-in-retirement-questions-to-answer-11662487918
1297,Covid-19 Is Still Killing Hundreds of Americans Daily,"Mark Pfundheller promptly got his first two Covid-19 shots and a booster, his family said, knowing the disease was a threat related to treatment for an inflammatory disorder that compromised his immu… [+319 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/covid-19-is-still-killing-hundreds-of-americans-daily-11662888600
1298,Oil Prices Slump as Recession Fears Grow - The Wall Street Journal,"Another turbulent week in oil markets carried crude prices to their lowest point since January, with thin trading and 
a blurry outlook for supply and demand driving a fitful 30% decline from this y… [+280 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/oil-prices-slump-as-recession-fears-grow-11662839059
1299,Biden Jabs Trump at Midterms Events as Some Dems Express Enthusiasm for '24...,"WASHINGTONAs President Biden rallies Democrats ahead of the midterm elections, he is drawing a sharp contrast with Republicans and citing polling of a potential 2024 rematch against former President … [+543 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/biden-jabs-trump-at-midterms-events-as-some-democrats-express-enthusiasm-for-2024-11662823754
1300,King Charles III Formally Proclaimed U.K. Monarch in Pomp and Ceremony - The Wall Street Journal,"LONDONKing Charles III was officially proclaimed monarch during a historic televised Accession Council ceremony held in St Jamess Palace on Saturday, as Britains new king undertook the first formalit… [+390 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/king-charles-iii-formally-proclaimed-u-k-monarch-in-pomp-and-ceremony-11662807779
1301,California Drought Leaving Rice Farmers Dry,"COLUSA, Calif.Rick Richter has spent the past 43 years flying biplanes over Californias Sacramento Valley, dropping rice seeds into vast, flooded fields that churn out grain for consumers across the … [+274 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/in-california-drought-the-latest-victims-are-rice-farms-11662811202
1302,How a CEO Rescued a Big Bet on Big Oil; ‘There Were a Lot of Doubters’,"Occidental Petroleum entered the thick of the pandemic among the worst prepared of its U.S. oil-and-gas peers. Struggling with debt from an ill-timed $38 billion deal, Chief Executive Vicki Hollub wa… [+323 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/occidental-petroleum-vicki-hollub-warren-buffett-carl-icahn-anadarko-11662762696
1303,Alphabet Health Unit Founder Exits as Company Targets Commercial Uses,"Verily Life Sciences, a healthcare unit of Alphabet said founder and Chief Executive Officer Andy Conrad would be replaced in the top role, as the company attempts to find commercial uses for its wid… [+329 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/alphabet-health-unit-founder-exits-as-company-targets-commercial-uses-11662754820
1304,Ukraine's Rapid Advance in East Puts Russian Forces on Defensive - The Wall Street Journal,"KHARKIV, UkraineUkrainian forces advanced on a strategic city in the countrys east, threatening to isolate thousands of Russian troops after 
four days of rapid gains that caught Moscow off guard an… [+242 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/ukraines-eastern-advance-puts-forces-close-to-key-town-11662718470
1305,McCarthy Fraught Path to Power...,"Kevin McCarthy’s Fraught Path to PowerListen to article(2 minutes)Kevin McCarthy is closer than ever to becoming Speaker of the House, a job he has wanted for years. The path he’s taken is a risky on… [+834 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/kevin-mccarthy-republican-house-speaker-midterm-elections-11662505517
1306,Dr. AMAZON Will See You Now...,"Thanks to innovation, Americans can hail a ride, order groceries and even buy a car without getting off of their couches. Yet when it comes to arguably their most important purchasehealthcarecapitali… [+457 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/dr-amazon-will-see-you-now-11662715810
1307,"Summer Movie Season Fizzles Out, With Few Fall Blockbusters...","This summers movie season started with a bang, but ended with a whimper, running out of hit movies well before its traditional Labor Day conclusion.
Hollywood movies earned $3.43 billion at theaters… [+147 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/summer-movie-season-fizzles-out-with-few-blockbusters-to-count-on-this-fall-11662715802
1308,英国哀悼女王伊丽莎白二世，国王查尔斯三世即将正式登基 - Wall Street Journal,"(King Charles III)(Queen Elizabeth II)
96
...","2022-09-13 20:00:41",https://cn.wsj.com/articles/英国哀悼女王伊丽莎白二世-国王查尔斯三世即将正式登基-11662727207
1309,Europe Holds Emergency Talks on Energy-Market Intervention - The Wall Street Journal,"BRUSSELSEuropean energy ministers are debating plans for an intervention in the continents energy markets at an emergency meeting that is aimed at tamping down 
soaring electricity prices.Diplomats … [+378 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/europe-holds-emergency-talks-on-energy-market-intervention-11662713678
1310,Affordable Care Act Health-Plan Premiums Set to Rise,"Premiums for many Affordable Care Act health-insurance plans are set to rise sharply next year, a sign of how 
rising labor costs and other expenses are starting to ripple through the healthcare eco… [+298 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/affordable-care-act-health-plan-premiums-set-to-rise-11662671934
1311,Chinese Banks Lose a Mortgage Safety Net as Developers Slide Into Distress,China is increasingly counting on its banks to step up mortgage lending and help boost a sinking housing market. But there is a problem: Lenders are stuck with many mortgages from boom times that are… [+409 chars],"2022-09-13 20:00:41",https://www.wsj.com/articles/chinese-banks-lose-a-mortgage-safety-net-as-developers-slide-into-distress-11662715801
1312,英国女王伊丽莎白二世去世，享年96岁 - Wall Street Journal,"(Queen Elizabeth II)9670(King Charles III)
(Winston Churchill)
70
...","2022-09-13 20:00:41",https://cn.wsj.com/articles/英国女王伊丽莎白二世去世-享年96岁-11662678907
1313,NOONAN: She accepted her life with grace...,"Peggy Noonan is an opinion columnist at the Wall Street Journal where her column, ""Declarations,"" has run since 2000. 
She was awarded the Pulitzer Prize for Commentary in 2017.  A political analyst… [+1168 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/queen-elizabeths-old-school-virtues-monarch-virtues-faith-british-england-reign-death-remembrance-tradition-11662675317
1314,现场视频：数千人聚集在白金汉宫外悼念英国女王伊丽莎白二世 - The Wall Street Journal,"9/1/2022(Kherson)Matthew LuxmooreDimitar Dilkoff/AFP/Getty Images","2022-09-13 20:00:41",https://www.wsj.com/video/china/41E15CE9-E6B7-4E87-9639-BBAE28B88800.html
1315,Janet Yellen’s Fantasy Economy - The Wall Street Journal,"Janet Yellen is a distinguished economist, but her tenure as Treasury Secretary hasnt enhanced her reputation. Her lack of influence with President Biden has meant she couldnt stop bad policy (studen… [+659 chars]","2022-09-13 20:00:41",https://www.wsj.com/articles/janet-yellens-fantasy-economy-biden-administration-inflation-wages-dearborn-michigan-11662674409
